"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.84343218879889,0.172845919388683,-16.4506758322989,8.29376033503202e-61
"AllConst_since11",-0.0196848780265326,0.00211295435190583,-9.3162817307328,1.20488850308396e-20
"Avg_Rmov",1.47635590665327,0.271183503331064,5.44412137360331,5.20617140117873e-08
"PercResTree",1.45893795150611,0.108121943223181,13.4934492297704,1.70913642027586e-41
"AvgBA",-4.1132552225334,0.526611831317593,-7.81079151268204,5.68299541704782e-15
"Change_PWnHL",2.66621102634377,0.540665550779676,4.93134993065291,8.16632926414595e-07
"Change_MedHHI",-8.23041108914844e-06,3.320387402868e-06,-2.47875024523927,0.01318435893556
