"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",3.61561144457668,0.105536755272418,34.2592629008145,3.1747316658808e-257
"Change_PWnHL",-3.22632255853481,0.333268177353368,-9.68085997335986,3.63644133012726e-22
"Change_MedHHI",1.09704092213388e-05,1.98386181617929e-06,5.52982527909465,3.20549895029857e-08
"Avg_Rmov",-3.54365414011797,0.161248873019883,-21.9763032990687,4.85415742010893e-107
"AvgBA",-6.64182572691912,0.29656625150479,-22.3957570803091,4.32897566015342e-111
"AllConst_since11",0.0184190477759157,0.00127836951812157,14.4082344852688,4.5930178902589e-47
"PercResTree",0.308204247466869,0.0635902347756473,4.84672290571412,1.25517545516695e-06
