"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",2.22723907270778,0.0856678770931665,25.9985323353535,5.14503203123196e-149
"Change_PWnHL",-5.57868566819578,0.358992686344821,-15.5398309781646,1.8647458758895e-54
"Change_MedHHI",2.63309796700409e-05,1.99553094663731e-06,13.1949743572815,9.3786782274585e-40
"Avg_Rmov",-1.90810215597082,0.210574308946848,-9.0614195317267,1.28763738919227e-19
"PercCOMM_MxTree",0.621882986721622,0.10952962892469,5.6777603724853,1.36469706328413e-08
