"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.43342386196019,0.0234048802389221,61.2446569829664,0
"Change_PWnHL",-7.82095505946973,0.564913820898171,-13.8445100299281,1.37313846253248e-43
"Change_MedHHI",5.22183165304422e-05,3.410754420106e-06,15.3099021795944,6.56626132954259e-53
"Change_Rmov",-1.4017765666334,0.304438389348554,-4.6044671620848,4.13523258270353e-06
"NumConst_since15",-0.408282351336663,0.0420418374529179,-9.71133461504611,2.6978118916608e-22
"Change_PRent",3.07785889616497,0.424669694352728,7.24765373440686,4.24053016549389e-13
"PercCOMM_MxTree",0.59712208138267,0.105323478938261,5.66941091769951,1.43289328695976e-08
