"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.543193931946704,0.106871116236565,5.08270102414123,3.72105161397537e-07
"Change_PWnHL",4.65761467562653,0.384195824703035,12.1230226258358,7.97621903368027e-34
"AvgBA",6.62758835027725,0.353264639713243,18.7609729512048,1.57490167572457e-78
"PercResTree",-1.82551414047702,0.0742877522044174,-24.5735546749854,2.42276940554655e-133
"Avg_Rmov",-0.698321927746346,0.176792891405466,-3.94994347450757,7.81696515539345e-05
"AllConst_since11",0.00617901779248046,0.00149426992403956,4.13514164547749,3.54735766952184e-05
"Change_MedHHI",-6.62209701510614e-06,2.30994416048709e-06,-2.8667779630265,0.00414673830262365
