"","mean.Estimate","mean.Std..Error","mean.z.value","mean.Pr...z..","precision.Estimate","precision.Std..Error","precision.z.value","precision.Pr...z.."
"(Intercept)",-0.844034696871501,0.145319309311132,-5.80813864910687,6.31711947109738e-09,20.3740029502328,0.941448778389937,21.6411167743788,7.3696609951679e-104
"AllConst_since11",-0.0311414571643324,0.001931587593958,-16.1222081057792,1.78129084618129e-58,20.3740029502328,0.941448778389937,21.6411167743788,7.3696609951679e-104
"Change_MedHHI",3.83713060131823e-05,3.02526350177153e-06,12.6836244151006,7.28821688748943e-37,20.3740029502328,0.941448778389937,21.6411167743788,7.3696609951679e-104
"Avg_Rmov",-1.87401022837178,0.268125713909103,-6.98929692736253,2.76267174738315e-12,20.3740029502328,0.941448778389937,21.6411167743788,7.3696609951679e-104
"PercResTree",-0.385407430960332,0.0950171233485427,-4.05618921493315,4.98798565222181e-05,20.3740029502328,0.941448778389937,21.6411167743788,7.3696609951679e-104
