"","mean.Estimate","mean.Std..Error","mean.z.value","mean.Pr...z..","precision.Estimate","precision.Std..Error","precision.z.value","precision.Pr...z.."
"(Intercept)",-0.436407247553367,0.0270189818443424,-16.1518761168548,1.10159563324523e-58,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
"Change_PWnHL",10.9929614499795,0.494853329295617,22.2145852097773,2.48263493472859e-109,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
"PercCOMM_MxTree",1.33441941436187,0.114636990159336,11.6403912254425,2.56834788813635e-31,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
"Change_PRent",5.05819138035379,0.460370052109209,10.9872294194191,4.40232889829069e-28,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
"Change_Rmov",3.31515065487985,0.362888802864535,9.13544487653257,6.51383986748068e-20,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
"Change_MedHHI",-2.77994294649213e-05,2.64611213434212e-06,-10.5057639485988,8.12621451278838e-26,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
"NumConst_since11",0.0415962340491917,0.00702365772511754,5.92230368806811,3.17462668483757e-09,18.5879697102453,0.809016155922215,22.9760179375607,8.09808813675851e-117
