"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.58229962150392,0.0367796921879317,43.021013156361,0
"Change_PWnHL",-3.39538241368786,0.373318360719704,-9.09513908488738,9.44654837606439e-20
"Change_MedHHI",1.22247122864243e-05,2.08993258740266e-06,5.84933330391148,4.9354722382722e-09
"Change_PRent",0.699732486477667,0.398938029866506,1.75398792316645,0.0794325765284993
"Change_Rmov",-2.47613501212263,0.352808093320965,-7.0183622739912,2.24483880499553e-12
"AllConst_since11",0.0084644391072543,0.00173824642052865,4.86952770751573,1.11865297810015e-06
