"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",5.2982443332702,0.236145941114478,22.4363133588722,1.74092721680275e-111
"SVI",-0.424343139128189,0.146504508699218,-2.89645105734862,0.00377409507069595
"Change_PWnHL",-1.29997217557326,0.711743092151124,-1.82646265191604,0.0677806020549266
"Avg_Rmov",-1.38555522496405,0.37037658155056,-3.74093637120227,0.000183335935212224
