"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.718193027927704,0.311744569008396,-2.30378681563611,0.0212346135879164
"PercResTree",-0.249036725226651,0.140170839759868,-1.77666571487541,0.0756232564581705
"AvgBA",-8.4697269129246,0.601218187922577,-14.0876092624385,4.52626909549097e-45
"Change_PWnHL",14.5709545748328,0.829705822116244,17.5615913332609,4.84963870922962e-69
"Change_MedHHI",-6.26655531152112e-05,3.45358503348119e-06,-18.1450731653319,1.40447944940077e-73
"AllConst_since11",0.0162918495654579,0.00224047146330955,7.27161663616646,3.55210480781231e-13
"Avg_Rmov",-2.14977008046306,0.396247443132923,-5.42532227707502,5.78500654043482e-08
