"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.93901119933498,0.196294871100836,-4.78367669042465,1.72117453942122e-06
"Avg_Rmov",2.4345983692386,0.253440180001792,9.60620517717982,7.52721255000483e-22
"NumConst_since11",0.0238885200493969,0.00224466222308459,10.6423673921725,1.89258553937235e-26
"NumReno_since11",0.00548004323785816,0.000989622017472629,5.53751143477336,3.06799669638854e-08
"PercResTree",0.38206515618402,0.0909393620313071,4.20131775338922,2.65365823130332e-05
