"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",5.31611326550757,0.489380863992322,10.8629365319666,1.73091912281559e-27
"PercRes_z",-2.26743291618492,0.252186468299784,-8.99109667331372,2.44775630969249e-19
"NumConst_since11",0.0858271142319233,0.00744871167895524,11.5224105766383,1.01724661190723e-30
"NumReno_since11",0.0222402196461057,0.00281185929506118,7.90943547039106,2.58558680985237e-15
"Change_PWnHL",-7.40051490991361,1.09636140780287,-6.75006877954995,1.47775086318944e-11
"Avg_Rmov",-1.86975437179553,0.586927793789876,-3.18566336707666,0.00144422537834837
