"","mean.Estimate","mean.Std..Error","mean.z.value","mean.Pr...z..","precision.Estimate","precision.Std..Error","precision.z.value","precision.Pr...z.."
"(Intercept)",-2.1480035238066,0.123731363621973,-17.3602186295241,1.65093554743171e-67,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
"Change_PRent",-11.1527521566465,0.806379762959469,-13.8306449007538,1.66520885828726e-43,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
"PercCOMM_MxTree",0.66063134678648,0.189557718785941,3.48511973565424,0.000491916865071132,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
"Change_MedHHI",-5.22601207214127e-05,4.47250665718742e-06,-11.684749677774,1.52528267713665e-31,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
"Change_Rmov",3.95833946575484,0.483099131196752,8.1936381378892,2.53446276383722e-16,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
"Change_PWnHL",5.45565033012539,0.890970062187595,6.12327008690972,9.16741020877591e-10,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
"SVI",1.22311911628696,0.21352950512738,5.72810354970527,1.01559570751554e-08,10.3671725796811,0.65201912717403,15.9001049932604,6.32586460611263e-57
