"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.355675073177046,0.0381512235613563,9.32276975612684,1.133421255168e-20
"Change_Rmov",5.73287894564198,0.166713075422482,34.3876983320823,3.85089917968486e-259
"Change_PWnHL",8.19721357748622,0.318797525419779,25.7129146993613,8.38245510060708e-146
"Change_MedHHI",-4.41894437062778e-05,1.53364940239105e-06,-28.8132630817603,1.46315365063802e-182
"PercCOMM_MxTree",-0.662703022822033,0.0692794467800121,-9.56565119416094,1.1149732514792e-21
"Change_PRent",-4.26050891533337,0.249392995348348,-17.0835147530201,1.96892949756246e-65
"SVI",1.07251017668786,0.0716572238808538,14.9672303586746,1.2022474132874e-50
