"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-6.49803528327201,0.112815441415402,-57.5988109583807,0
"NumReno_since11",0.126913508536748,0.00235008309789243,54.0038386942849,0
"Change_PWnHL",-13.1798036105128,1.86077033063626,-7.08298245813401,1.41084541093863e-12
"Change_Rmov",8.07206442364846,0.79463984330735,10.1581420710695,3.04829790630613e-24
"Change_MedHHI",-6.64892819277872e-05,5.43688518986996e-06,-12.2292966663468,2.16807715844697e-34
"Change_PRent",-7.86913453778216,0.872591173848777,-9.01812300378128,1.91339414147503e-19
"PercCOMM_MxTree",1.31846378153306,0.333229361457267,3.95662547792069,7.6015967432742e-05
"NumConst_since11",0.0411774091279095,0.0101917076461066,4.04028554956049,5.33861614195509e-05
